Date,A/C Type,Location,Fatalities,Registration,detail.url,Flight Phase,Circumstances
"Jul 22, 2014",Lockheed C-130 Hercules,"Herat, Herat",0,MM62190,http://www.baaa-acro.com/crash/crash-lockheed-c-130j-hercules-herat,Landing (descent or approach),"The crew was conducting a daily supply mission to Herat for the troops stationed in the area. For undetermined reason, the four engine aircraft landed hard and the right main gear sunk on touchdown and went through the wheels bay. The Hercules went out of control and veered off runway to the right before coming to rest. All four occupants were unhurt while the aircraft was written off. The exact cause of the heavy landing remains unknown."
"Jul 19, 2014",PAC 750XL - Pacific Aerospace Corporation,"Gulgubip, Western (Fly)",0,P2-RNB,http://www.baaa-acro.com/crash/crash-pacific-aerospace-pac-750xtol-gulgubip,Landing (descent or approach),"A Pacific Aerospace PAC P-750 XTOL single engine aircraft was chartered to transport store goods and five passengers from Kiunga to Gulgubip. Although Gulgubip is in mountainous terrain and the weather in the area is often poor, the pilot was tasked to fly there without ever having been to Gulgubip before. The terrain to the north north east of Gulgubip rises gradually behind the airstrip. Visual illusions which may affect the pilot’s perception of height and distance can be associated with airstrips situated in terrain of this kind. On arrival at Gulgubip, the pilot orbited and positioned the aircraft for landing. During the final approach he decided to discontinue the approach and go-around. The aircraft impacted  terrain approximately 3 km north west of the airstrip and was substantially damaged. The six passengers were unhurt but the pilot sustained serious injuries. The pilot was treated in Gulgubip following the accident, and was airlifted the next day to Tabubil, where he was admitted to hospital."
"Jul 17, 2014",Boeing 777-200,"Shakhtarsk, Donetsk Oblast",298,9M-MRD,http://www.baaa-acro.com/crash/crash-boeing-777-2h6er-near-moskovske-298-killed,Flight,"Aircraft left Amsterdam-Schiphol runway 36C at 1230LT bound for Kuala Lumpur. It reach its planned altitude of 31,000 feet quite rapidly and the crew obtained the authorization to continue to FL330 (33,000 feet) while overflying Ukraine airspace. While cruising on airway L980 over the east part of Ukraine, the aircraft disappeared from radar screens instantly and no distress message was sent by the crew. The aircraft dove into the ground and disintegrated in a wheat field located near the village of Moskovs'ke (at position N48.1230 E38.5258). No survivor was found among the 298 occupants, which place this tragic event as the worst in the world since 1996. According to preliminary data supplied by the U.S. authorities, it appears the aircraft has been shot down by a surface to air missile. But for now, it is not known if the missile was fired by the Ukrainian Army or by pro-Russian separatists. It was also confirmed the missile was fired from an area under control of the pro-Russian soldiers. At the time of the accident, the aircraft was following an open airway without any restriction and did have all needed permission to fly over this area which was prohibited only under FL320 (32,000 feet). "
"Jul 14, 2014",Antonov AN-26,"Donetsk, Donetsk Oblast",2,19 blue,http://www.baaa-acro.com/crash/crash-antonov-26-izvaryne-2-killed,Flight,"The aircraft was flying over the Donetsk region at an altitude of some 6,500 meters when it was hit by a surface to air missile. All eight crew were able to abandon the aircraft and bailed out. The aircraft went out of control and crashed in an open field located in Izvaryne, southwest of Donetsk. Four crew were unhurt, two others were captured by pro-Russian separatists and two other crew were killed. "
"Jul 11, 2014",De Havilland DHC-2 Beaver,"Saint John Harbour, British Columbia",0,C-FFRL,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-saint-john-harbour,NA,"Shortly after take off from Saint John Harbour, the single engine aircraft went out of control and crashed in flames on the shore of the Athlone Island. The aircraft was destroyed by impact forces and post crash fire. All four occupants were injured, two seriously. "
"Jul 6, 2014",Britten-Norman Islander,"Chirundu, Southern",0,9Q-CYA,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-islander-near-chirundu,Flight,"The aircraft was on its way to its base in the Democratic Republic of Congo with a crew of two on board. En route, crew encountered engine problems and elected to make an emergency landing by the Lusaka - Chirundu road. Eventually, the twin engine aircraft crashed in a cliff. While both occupants were injured, the aircraft was destroyed by impact forces. "
"Jul 6, 2014",Britten-Norman Islander,"Monkey Mountain, Potaro-Siparuni",0,8R-GGY,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-26-islander-monkey-mountain,Landing (descent or approach),"The Authority said the aircraft left the Ogle International Airport earlier in the day and made stops at Omai and Mahdia before heading to Monkey Mountain with several goods on board. On approach to Monkey Mountain Airport, the plane circled the airstrip several times before landing. Shortly after setting down, it was claimed the aircraft veered off the runway, hit few obstacles and came to rest. While both occupants were unhurt, the aircraft was damaged beyond repair. It appears that weather was poor at the time of the accident with rain and winds."
"Jul 5, 2014",Piper PA-31-350 Navajo Chieftain,"Częstochowa, Silesian Voivodeship (Śląskie)",11,N11WB,http://www.baaa-acro.com/crash/crash-piper-pa-31p-pressurized-navajo-near-czestochowa-11-killed,Takeoff (climb),"The twin engine aircraft was engaged in a training mission with one pilot and 11 skydivers on board for a local Parachuting Club. Shortly after takeoff from Częstochowa-Rudniki Airport, while climbing, it appears the pilot encountered problems to maintain a correct rate of climb. The aircraft crash landed in flames in a prairie located in Topólow, some 2 km northwest of the airport. Local residents were able to rescue a passenger who was seriously injured but all 11 other occupants were trapped in the burning cabin. The Piper PA-31P Pressurized Navajo was recently modified to carry skydivers. According to eyes witnesses, one of the engine was misfiring shortly before the aircraft crashed. "
"Jul 2, 2014",Fokker 50,"Nairobi, Nairobi City District",4,5Y-CET,http://www.baaa-acro.com/crash/crash-fokker-50-nairobi-4-killed,Takeoff (climb),"Shortly after takeoff from Nairobi-Jomo Kenyatta Airport runway 06, while climbing by night, crew lost control of the aircraft that crashed in flames in the residential area of Embakasi located in the vicinity of the airport, less than 2 km from the runway end. All four crew were killed while the aircraft was destroyed by impact forces and post crash fire. The airplane was en route to Mogadishu on an early morning cargo flight with a load of khat on board. "
"Jun 26, 2014",Cessna 414 Chancellor,"Creve Coeur, Missouri",0,N1552T,http://www.baaa-acro.com/crash/crash-cessna-414-chancellor-creve-coeur,Landing (descent or approach),"The pilot reported that, shortly after takeoff, the twin-engine airplane's left front baggage door opened. He attempted to return to the airport, but the left engine lost engine power while the airplane was on the downwind leg of the traffic pattern. The airplane subsequently impacted power lines and terrain. An explosion occurred during the impact sequence, and a fire ensued that almost completely consumed the airframe. Tear down examination of the right engine revealed no anomalies. A test run of the left engine revealed no anomalies; however, due to impact and fire damage, it was not possible to fully test or examine the left engine's fuel system. The reason for the left engine’s loss of power could not
be determined."
"Jun 25, 2014",De Havilland DHC-2 Beaver,"Kennedy Lake, Ontario",0,C-FHVT,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-kennedy-lake,Landing (descent or approach),"The Sudbury Aviation Limited float-equipped de Havilland DHC-2 Beaver aircraft (registration C-FHVT, serial number 284) was on approach to Kennedy Lake, Ontario, with the pilot and 2 passengers on board, when the aircraft rolled to the left prior to the flare. The pilot attempted to regain control of the aircraft by applying full right rudder and right aileron. The attempt was unsuccessful and the aircraft struck rising tree-covered terrain above the shoreline. The aircraft came to a stop on its right side and on a slope. The pilot and the passenger in the rear seat received minor injuries. The passenger in the right front seat was not injured. All were able to walk to the company fishing camp on the lake. There was no fire and the 406 megahertz emergency locator transmitter (ELT) was manually activated by one of the passengers. One of the operator's other aircraft, a Cessna 185, flew to the lake after C-FHVT became overdue. A search and rescue aircraft, responding to the ELT, also located the accident site. Radio contact between the Cessna 185 and the search and rescue aircraft confirmed that their assistance would not be required. The accident occurred at 1425 Eastern Daylight Time."
"Jun 23, 2014",Learjet 35,"Olsberg, North Rhine-Westphalia",2,D-CGFI,http://www.baaa-acro.com/crash/crash-learjet-35a-near-olsberg-2-killed,Flight,"The crew was performing a military training flight with two Luftwaffe Eurofighter Typhoon in the region of Olsberg, between Arnsberg and Kassel. While cruising at an altitude estimated between 3 and 5 km, the Learjet collided with one of the Eurofighter. Out of control, it dove into the ground and disintegrated in a wooded area and a field as well. Both occupants were killed. Crew of the Eurofighter Typhoon was able to make an emergency landing at the Nörvenich Air Base while the second fighter was not involved in the collision and landed safely shortly later. It seems that all three aircraft left Cologne Airport at 1440LT for a combined 'target' exercise."
