Date,A/C Type,Location,Fatalities,Registration,detail.url
"Jan 28, 2010",Antonov AN-26,"Wamena, Special Region of Papua",0,4L-IFE,http://www.baaa-acro.com/crash/crash-antonov-26-wamena
"Jan 25, 2010",Boeing 737-800,"Beirut, Beirut Governorate",90,ET-ANB,http://www.baaa-acro.com/crash/crash-boeing-737-800-beyrouth-90-killed
"Jan 25, 2010",Embraer EMB-110 Bandeirante,"Senador José Porfírio, Pará",2,PT-TAF,http://www.baaa-acro.com/crash/crash-embraer-emb-110c-bandeirante-senador-jose-porfirio-2-killed
"Jan 24, 2010",Tupolev TU-154,"Mashhad, Razavi Khorasan",0,RA-85787,http://www.baaa-acro.com/crash/crash-tupolev-tu-154-mashhad
"Jan 21, 2010",Beechcraft 1900C,"Sand Point, Alaska",2,N112AX,http://www.baaa-acro.com/crash/crash-beechcraft-1900c-sand-point-2-killed
"Jan 18, 2010",Mitsubishi MU-2 Marquise,"Lorain, Ohio",4,N80HH,http://www.baaa-acro.com/crash/crash-mitsubishi-mu-2-marquise-elyria-4-killed
"Jan 15, 2010",Beechcraft 90 King Air,"Les Eplatures, Neuchâtel",0,HB-GPL,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90gti-les-eplatures
"Jan 15, 2010",Piper PA-31-350 Navajo Chieftain,"Oxford, Oxfordshire",2,N95RS,http://www.baaa-acro.com/crash/crash-piper-pa-31-navajo-chieftain-oxford-2-killed
"Jan 14, 2010",Cessna 208 Caravan,"Beagle Bay, Western Australia",0,VH-NTQ,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-beagle-bay
"Jan 13, 2010",De Havilland Dash-8-100,"Moba, Katanga",0,5Y-EMD,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-100-moba
"Jan 8, 2010",Dassault Falcon 20,"Vail, Colorado",0,XA-PCC,http://www.baaa-acro.com/crash/crash-dassault-falcon-20c-vail
"Jan 7, 2010",Saab 340,"Nassau, New Providence",0,C6-SBE,http://www.baaa-acro.com/crash/ground-accident-saab-340-nassau
"Jan 6, 2010",Beechcraft 99 Airliner,"Kerney, Nebraska",0,N206AV,http://www.baaa-acro.com/crash/mislanding-beechcraft-99-kerney
"Jan 5, 2010",Learjet 35,"Chicago, Illinois",2,N720RA,http://www.baaa-acro.com/crash/crash-learjet-35-chicago-2-killed
"Jan 4, 2010",Antonov AN-12,"Heglig, South Kordofan (جنوب كردفان)",0,ST-AQQ,http://www.baaa-acro.com/crash/crash-antonov-12-heglig-0
"Jan 2, 2010",Boeing 727-200,"Kinshasa, Kinshasa City Province",0,9Q-CAA,http://www.baaa-acro.com/crash/crash-boeing-727-200-kinshasa
"Dec 31, 2009",Fletcher FU-24,"Ketapang, West Kalimantan",2,PK-PNX,http://www.baaa-acro.com/crash/crash-pac-fletcher-fu-24-ketapang-2-killed
"Dec 29, 2009",De Havilland DHC-3 Otter,"Vomo Island, All Fiji Islands",0,DQ-GLL,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-3-otter-vomo-island
"Dec 22, 2009",Boeing 737-800,"Kingston, Kingston City District",0,N977AN,http://www.baaa-acro.com/crash/crash-boeing-737-800-kingston
"Dec 20, 2009",Avro 748,"Tonj, Warrap (واراب)",1,5Y-YKM,http://www.baaa-acro.com/crash/crash-avro-748-tonj-1-killed
"Dec 17, 2009",Dassault Falcon 20,"Matthew Town, Inagua",2,N28RK,http://www.baaa-acro.com/crash/crash-dassault-falcon-20-matthew-town-2-killed
"Dec 13, 2009",Technoavia SM-92 Turbo Finist,"Chelyabinsk, Chelyabinsk oblast",8,RA-0257G,http://www.baaa-acro.com/crash/crash-technoavia-sm-92-chelyabinsk-8-killed
"Dec 9, 2009",Beechcraft 100 King Air,"Chicoutimi, Quebec",2,C-GPBA,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-100-chicoutimi-2-killed
"Dec 7, 2009",Beechcraft 90 King Air,"Egelsbach, Hesse",3,D-IDVK,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-90-egelsbach-3-killed
"Dec 7, 2009",Embraer ERJ-135,"George, Western Cape",0,ZS-SJW,http://www.baaa-acro.com/crash/crash-embraer-135-george
"Dec 5, 2009",Cessna 303 Crusader,"Honduras, All Honduras",1,HK-4324-G,http://www.baaa-acro.com/crash/crash-cessna-303-crusader-honduras-1-killed
"Dec 4, 2009",Piper PA-31 Cheyenne,"Harrison, Michigan",1,N85EM,http://www.baaa-acro.com/crash/crash-piper-pa-31-cheyenne-harrison-1-killed
"Dec 2, 2009",Fokker 100,"Kupang, East Nusa Tenggara",0,PK-MJD,http://www.baaa-acro.com/crash/mislanding-fokker-100-kupang
"Dec 1, 2009",Boeing 727-200,"São Paulo, São Paulo",0,PR-MTK,http://www.baaa-acro.com/crash/crash-boeing-727-200-sao-paulo
"Nov 28, 2009",McDonnell Douglas MD-11,"Shanghai, Shanghai",3,Z-BAV,http://www.baaa-acro.com/crash/crash-mcdonnell-douglas-md-11-shanghai-3-killed
"Nov 28, 2009",De Havilland DHC-2 Beaver,"Saturna Island, British Columbia",6,C-GTMC,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-saturna-island-6-killed
"Nov 23, 2009",Lockheed C-130 Hercules,"Pisa, Tuscany",5,MM62176,http://www.baaa-acro.com/crash/crash-lockheed-c-130-hercules-pisa-5-killed
"Nov 19, 2009",McDonnell Douglas MD-82,"Goma, Nord-Kivu",0,9Q-CAB,http://www.baaa-acro.com/crash/crash-mcdonnell-douglas-md-82-goma
"Nov 19, 2009",De Havilland Dash-8-200,"Bamako, Bamako City District",0,N355PH,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-202-tarakigne
"Nov 18, 2009",IAI 1124 Westwind,"Norfolk Island, All Australia",0,VH-NGA,http://www.baaa-acro.com/crash/crash-iai-1124-westwind-norfolk-island
"Nov 15, 2009",Cessna 208 Caravan,"Windhoek, Khomas Region",3,ZS-OTU,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-windhoek-3-killed
"Nov 14, 2009",Travel Air 4000,"Fort Myers, Florida",0,N3823,http://www.baaa-acro.com/crash/crash-travel-air-4000-fort-myers
"Nov 12, 2009",Canadair RegionalJet CRJ-100,"Kigali, Kigali City",1,5Y-JLD,http://www.baaa-acro.com/crash/crash-canadair-regionaljet-crj100-kigali-1-killed
"Nov 10, 2009",ATR72-200,"Mumbai, Maharashtra",0,VT-KAC,http://www.baaa-acro.com/crash/crash-atr72-212-mumbai
"Nov 9, 2009",Beechcraft 1900D,"Nairobi, Nairobi City District",2,5Y-VVQ,http://www.baaa-acro.com/crash/crash-beechcraft-1900d-nairobi-2-killed
"Nov 9, 2009",Beechcraft 200 Super King Air,"Greenville, South Carolina",0,N337MT,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-200-greenville
"Nov 7, 2009",Ilyushin II-76,"Ivanovo, Ivanovo oblast",0,RA-86894,http://www.baaa-acro.com/crash/mishap-ilyushin-ii-76-ivanovo
"Nov 6, 2009",Tupolev TU-142,"Tatar Strait, Sakhalin oblast",11,55 red,http://www.baaa-acro.com/crash/crash-tupolev-tu-142-tatar-strait-11-killed
"Nov 5, 2009",Grumman G-64 Albatross,"Fort Pierce, Florida",0,N120FB,http://www.baaa-acro.com/crash/crash-grumman-g-64-albatross-fort-pierce
"Nov 2, 2009",PZL-Mielec AN-28,"Mulia, Special Region of Papua",4,P-4202,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-mulia-4-killed
"Nov 1, 2009",Ilyushin II-76,"Mirny, Republic of Yakutia (Sakha)",11,RF-76801,http://www.baaa-acro.com/crash/crash-ilyushin-ii-76-mirnyy-11-killed
"Oct 29, 2009",Cessna 208 Caravan,"Brazil, All Brazil",2,2725,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-brazil-2-killed
"Oct 29, 2009",Lockheed C-130 Hercules,"San Clemente Island, California",7,1705,http://www.baaa-acro.com/crash/crash-lockheed-hercules-san-clemente-7-killed
"Oct 26, 2009",BAe 125,"Minsk, City of Minsk",5,RA-02807,http://www.baaa-acro.com/crash/crash-bae-125-minsk-5-killed
"Oct 26, 2009",Beechcraft 100 King Air,"McAllen, Texas",4,N729MS,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-100-mcallen-4-killed
"Oct 22, 2009",Britten-Norman Islander,"Kralendijk, Dutch Antilles",1,PJ-SUN,http://www.baaa-acro.com/crash/crash-britten-norman-islander-kralendijk-1-killed
"Oct 21, 2009",Boeing 707,"Sharjah, Sharjah (الشارقةّ)",6,ST-AKW,http://www.baaa-acro.com/crash/crash-boeing-707-sharjah-6-killed
"Oct 17, 2009",Douglas C-47 Skytrain (DC-3),"Manila, Metro Manila",4,RP-C550,http://www.baaa-acro.com/crash/crash-douglas-c-47-manila-4-killed
"Oct 16, 2009",Pilatus PC-12,"Weert, Limburg",2,PH-RUL,http://www.baaa-acro.com/crash/crash-pilatus-pc-12-weert-2-killed
"Oct 16, 2009",Piaggio P.180 Avanti,"Kangerlussuaq (Søndre Strømfjord), Qeqqata Kommunia",0,N108GF,http://www.baaa-acro.com/crash/crash-piaggio-p180-avanti-near-kangerlussuaq
"Oct 15, 2009",PZL-Mielec AN-28,"Kwamalasamutu, Sipaliwini",0,PZ-TST,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-kwamalasamutu
"Oct 14, 2009",PZL-Mielec AN-2,"Managua, Managua City District",0,75,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-managua
"Oct 13, 2009",Beechcraft 200 Super King Air,"Afghanistan, All Afghanistan",3,78-23135,http://www.baaa-acro.com/crash/crash-beechcraft-c-12c-huron-nuristan-province-3-killed
"Oct 13, 2009",Boeing 707,"Mombasa, Coast",0,J5-GGU,http://www.baaa-acro.com/crash/crash-boeing-707-mombasa
"Oct 12, 2009",Embraer EMB-500 Phenom 100,"Angra dos Reis, Rio de Janeiro",0,PP-AFM,http://www.baaa-acro.com/crash/crash-embraer-phenom-angra-dos-reis
"Oct 9, 2009",Partenavia P.68,"Modena, Emilia-Romagna",2,I-ATAT,http://www.baaa-acro.com/crash/crash-partenavia-p68-modena-2-killed
"Oct 9, 2009",Casa 212 Aviocar,"Fonds-Verrettes, West",11,FAU-531,http://www.baaa-acro.com/crash/crash-casa-212-aviocar-fonds-verrettes-11-killed
"Oct 8, 2009",Antonov AN-32,"Kandahar, Kandahar",0,354,http://www.baaa-acro.com/crash/crash-antonov-32a-kandahar
"Oct 6, 2009",Beechcraft 100 King Air,"Aurora, Texas",0,N2TX,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-100-texas
"Oct 6, 2009",PZL-Mielec AN-2,"Umgalala, White Nile (النيل الأبيض)",1,ST-AUS,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-umgalala-1-killed
"Sep 28, 2009",NAMC YS-11,"Ozuki AFB, Chūgoku",0,9044,http://www.baaa-acro.com/crash/crash-namc-ys-11-ozuki-afb
"Sep 24, 2009",Bae Jetstream 41,"Durban, KwaZulu-Natal",1,ZS-NRM,http://www.baaa-acro.com/crash/crash-bae-jetstream-41-durban-1-killed
"Sep 22, 2009",Ilyushin II-76,"Varamin, Tehran City District",7,5-8208,http://www.baaa-acro.com/crash/crash-ilyushin-ii-76-varamin-7-killed
"Sep 16, 2009",Beechcraft 200 Super King Air,"Hayward, California",0,N726CB,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-200-hayward
"Sep 15, 2009",Cessna 208 Caravan,"Sheffield, Massachusetts",0,N336DN,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-sheffield
"Sep 14, 2009",Cessna 404 Titan,"Nairobi, Nairobi City District",1,5Y-PAX,http://www.baaa-acro.com/crash/crash-cessna-404-titan-nairobi-1-killed
"Sep 9, 2009",PZL-Mielec AN-2,"Kirovograd, Kirovograd oblast",0,UR-70427,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-kirovograd
"Sep 7, 2009",GAF Nomad N24,"Long Apung, North Kalimantan",5,P-837,http://www.baaa-acro.com/crash/crash-gaf-nomad-n24-long-apung-5-killed
"Aug 28, 2009",Boeing E-3 Sentry,"Nellis AFB, Nevada",0,83-0008,http://www.baaa-acro.com/crash/crash-boeing-e-3-sentry-nellis-afb
"Aug 26, 2009",Antonov AN-12,"Brazzaville, Brazzaville City District",6,TN-AIA,http://www.baaa-acro.com/crash/crash-antonov-12-brazzaville-6-killed
"Aug 26, 2009",Cessna 208B Grand Caravan,"La Tortuga, Los Roques Federal Dependencies",0,YV1183,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-la-tortuga
"Aug 16, 2009",Britten-Norman Islander,"Caracas, Caracas Federal District",0,YV212T,http://www.baaa-acro.com/crash/crash-britten-norman-islander-caracas
"Aug 15, 2009",Antonov AN-24,"Zarafshon, Navoiy Province (Navoiy viloyati)",0,UK-46658,http://www.baaa-acro.com/crash/crash-antonov-24-zarafshon
"Aug 14, 2009",Beechcraft 99 Airliner,"Evora, Alto Alentejo",2,F-BTME,http://www.baaa-acro.com/crash/crash-beechcraft-99-evora-2-killed
"Aug 12, 2009",Beechcraft E18,"Eden Prairie, Minnesota",2,N3038C,http://www.baaa-acro.com/crash/crash-beechcraft-e18-eden-prairie-2-killed
"Aug 11, 2009",De Havilland DHC-6 Twin Otter,"Kokoda, Central",13,P2-MCB,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-kokoda-13-killed
"Aug 4, 2009",ATR72-200,"Koh Samui, Surat Thani (สุราษฎร์ธานี)",1,HS-PGL,http://www.baaa-acro.com/crash/crash-atr72-212a-koh-samui-1-killed
"Aug 3, 2009",Boeing 707,"Ahwaz, Khuzestan",0,EP-SHK,http://www.baaa-acro.com/crash/mishap-boeing-707-ahwaz
"Aug 2, 2009",De Havilland DHC-6 Twin Otter,"Oksibil, Special Region of Papua",15,PK-NVC,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-oksibil-15-killed
"Jul 25, 2009",Ilyushin II-62,"Mashhad, Razavi Khorasan",16,UP-I6208,http://www.baaa-acro.com/crash/crash-ilyushin-ii-62m-mashhad-16-killed
"Jul 24, 2009",Cessna 401,"Salt Cay, All Turks and Caicos Islands",0,VQ-TLG,http://www.baaa-acro.com/crash/crash-cessna-401-salt-cay
"Jul 15, 2009",Tupolev TU-154,"Qazvin, Qazvin",168,EP-CPG,http://www.baaa-acro.com/crash/crash-tupolev-tu-154-qazvin-168-killed
"Jul 11, 2009",Noorduyn Norseman,"Akiachak, Alaska",0,N225BL,http://www.baaa-acro.com/crash/crash-noorduyn-norseman-akiachak
"Jul 9, 2009",Piper PA-31-350 Navajo Chieftain,"Vancouver, British Columbia",2,C-GNAF,http://www.baaa-acro.com/crash/crash-piper-pa-31-navajo-chieftain-vancouver-2-killed
"Jul 8, 2009",Cessna 421 Golden Eagle,"Florida, Florida",5,N4467D,http://www.baaa-acro.com/crash/crash-cessna-421-golden-eagle-florida-5-killed
"Jul 6, 2009",PZL-Mielec AN-28,"Sarif-Umra, North Darfur (شمال دارفور)",0,ST-TYB,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-sarif-umra
"Jul 5, 2009",Pilatus PC-12,"Lynchburg, Virginia",4,N578DC,http://www.baaa-acro.com/crash/crash-pilatus-pc-12-lynchburg-4-killed
"Jun 30, 2009",Airbus A310,"Moroni, All Comoros Islands",152,7O-ADJ,http://www.baaa-acro.com/crash/crash-airbus-a310-moroni-152-killed
"Jun 29, 2009",De Havilland DHC-6 Twin Otter,"Wamena, Special Region of Papua",3,PK-BRO,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-wamena-3-killed
"Jun 27, 2009",BAe Jetstream 31,"Salerno AFB, Khost",0,N485UE,http://www.baaa-acro.com/crash/crash-bae-jetstream-31-salerno-afb
"Jun 26, 2009",Let 410UVP,"Capurganá, Chocó",0,HK-4094,http://www.baaa-acro.com/crash/crash-let-410-capurgana
"Jun 23, 2009",Partenavia P.68,"Barcelona, Catalonia",2,EC-IPG,http://www.baaa-acro.com/crash/crash-partenavia-p68-barcelona-2-killed
"Jun 16, 2009",Cessna 207 Skywagon/Stationair,"Crooked Creek, Alaska",0,N1623U,http://www.baaa-acro.com/crash/crash-cessna-207-skywagon-crooked-creek
"Jun 13, 2009",PZL-Mielec AN-2,"Krasnodar, Krasnodar Krai",0,RF-00428,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-krasnodar
"Jun 9, 2009",PZL-Mielec AN-2,"Kadamdzhayskom, Batken Province",0,EX-156,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-kadamdzhayskom
"Jun 8, 2009",Antonov AN-32,"India, All India",13,-,http://www.baaa-acro.com/crash/crash-antonov-32-india-13-killed
"Jun 7, 2009",Britten-Norman Islander,"Port Hope Simpson, Newfoundland & Labrador",1,C-FJJR,http://www.baaa-acro.com/crash/crash-britten-norman-islander-port-hope-simpson-1-killed
"Jun 7, 2009",De Havilland DHC-2 Beaver,"Anchorage, Alaska",0,N915RC,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-anchorage-0
"Jun 6, 2009",Fokker F28 Fellowship,"Sittwe, Rakhine State",0,XY-ADW,http://www.baaa-acro.com/crash/crash-fokker-f28-sittwe
"Jun 6, 2009",Cessna 303 Crusader,"Santa Rosa del Toachi, Santo Domingo de los Tsáchilas",1,HC-BRD,http://www.baaa-acro.com/crash/crash-cessna-303-crusader-ecuador-1-killed
"Jun 2, 2009",De Havilland DHC-6 Twin Otter,"Halaveli (Alifu Alifu Atoll), North Central Province",0,8Q-MAG,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-halaveli
"Jun 1, 2009",Airbus A330,"Fernando de Noronha, Pernambuco",228,F-GZCP,http://www.baaa-acro.com/crash/crash-airbus-a330-fernando-de-noronha-228-killed
"May 28, 2009",De Havilland DHC-5 Buffalo,"Quevedo, Los Ríos",0,AEE-501,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-5-buffalo-quevedo
"May 26, 2009",Antonov AN-26,"Isiro, Orientale",3,9Q-CSA,http://www.baaa-acro.com/crash/crash-antonov-26-isiro-3-killed
"May 25, 2009",Rockwell Aero Commander 500,"Daytona Beach, Florida",1,N73U,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-500-daytona-beach-1-killed
"May 22, 2009",Beechcraft 350 Super King Air,"Porto Seguro, Bahia",14,PR-MOZ,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-350-porto-seguro-14-killed
"May 20, 2009",Lockheed C-130 Hercules,"Madiun, West Java",100,A-1325,http://www.baaa-acro.com/crash/crash-lockheed-c-130-hercules-madiun-100-killed
"May 10, 2009",BAe Jetstream 31,"Útila, Islas de la Bahía",1,YV1467,http://www.baaa-acro.com/crash/crash-bae-jetstream-31-utila-1-killed
"May 8, 2009",McDonnell Douglas MD-90,"Riyadh, Manţiqat ar Riyāḍ (منطقة الرياض)",0,HZ-APW,http://www.baaa-acro.com/crash/crash-mcdonnell-douglas-md-90-riyadh
"May 6, 2009",Douglas DC-10,"Baltimore, Maryland",0,N139WA,http://www.baaa-acro.com/crash/mislanding-dc-10-baltimore
"May 4, 2009",Antonov AN-2,"Seongnam AFB (Seoul), Gyeonggi (경기도)",0,-,http://www.baaa-acro.com/crash/crash-antonov-2-seong-mu-afb
"Apr 30, 2009",PZL-Mielec AN-2,"Pokrovsk, Republic of Yakutia (Sakha)",3,RF-00842,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-pokrovsk-yakutia-3-killed
"Apr 29, 2009",Boeing 737-200,"Democratic Republic of Congo, All Democratic Republic of Congo",7,TL-ADM,http://www.baaa-acro.com/crash/crash-boeing-737-200-democratic-republic-congo-7-killed
"Apr 28, 2009",Cessna 421 Golden Eagle,"Hamburg, Hamburg",0,D-IKST,http://www.baaa-acro.com/crash/crash-cessna-421-golden-eagle-hamburg
"Apr 27, 2009",Boeing 737-200,"Guadalajara, Jalisco",0,XA-MAF,http://www.baaa-acro.com/crash/crash-boeing-737-200-guadalajara
"Apr 26, 2009",Douglas DC-3,"San Juan, All Puerto Rico",0,N136FS,http://www.baaa-acro.com/crash/crash-douglas-dc-3-san-juan-1
"Apr 25, 2009",Lockheed P-2 Neptune,"Tooele, Utah",3,N442NA,http://www.baaa-acro.com/crash/crash-lockheed-p-2-neptune-tooele-3-killed
"Apr 24, 2009",Epic LT,"Astoria, Oregon",0,N653SB,http://www.baaa-acro.com/crash/crash-epic-lt-astoria
"Apr 17, 2009",Cessna 421 Golden Eagle,"Fort Lauderdale-Hollywood, Florida",1,N1935G,http://www.baaa-acro.com/crash/crash-cessna-421-golden-eagle-fort-lauderdale-1-killed
"Apr 17, 2009",Pilatus PC-6 (Porter & Turbo Porter),"Mulia, Special Region of Papua",11,PK-LTJ,http://www.baaa-acro.com/crash/crash-pilatus-pc-6-turbo-porter-mulia-11-killed
"Apr 17, 2009",Cessna 208 Caravan,"Canaima, Bolívar",1,YV1181,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-canaima-1-killed
"Apr 9, 2009",BAe 146,"Wamena, Special Region of Papua",6,PK-BRD,http://www.baaa-acro.com/crash/crash-bae-146-wamena-6-killed
"Apr 6, 2009",Rockwell Aero Commander 690,"Gaborone, South-East District",0,A2-ATI,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-690-gaborone
"Apr 6, 2009",Fokker F27 Friendship,"Bandung, West Java",24,A-2703,http://www.baaa-acro.com/crash/crash-fokker-f27-bandung-24-killed
"Apr 2, 2009",Britten-Norman Islander,"Philippines, All Philippines",7,RP-C764,http://www.baaa-acro.com/crash/crash-britten-norman-islander-philippines-7-killed
"Mar 31, 2009",PZL-Mielec AN-28,"Gdynia-Babie Doły AFB, Pomeranian Voivodeship (Pomorskie)",4,1007,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-gdynia-babie-doly-afb-4-killed
"Mar 26, 2009",Tupolev TU-134,"Dolinsk-Sokol AFB, Sakhalin oblast",0,RA-65981,http://www.baaa-acro.com/crash/crash-tupolev-tu-134ak-dolinsk-sokol
"Mar 23, 2009",McDonnell Douglas MD-11,"Tokyo-Narita, Kantō",2,N526FE,http://www.baaa-acro.com/crash/crash-mcdonnell-douglas-md-11-tokyo-2-killed
"Mar 22, 2009",Pilatus PC-12,"Butte, Montana",14,N128CM,http://www.baaa-acro.com/crash/crash-pilatus-pc-12-butte-14-killed
"Mar 19, 2009",Beechcraft 200 Super King Air,"Quito, Pichincha",7,AEE-101,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-200-quito-7-killed
"Mar 9, 2009",Ilyushin II-76,"Entebbe, Central",11,S9-SAB,http://www.baaa-acro.com/crash/crash-ilyushin-ii-76-entebbe-11-killed
"Mar 9, 2009",McDonnell Douglas MD-90,"Jakarta, City District of Jakarta",0,PK-LIL,http://www.baaa-acro.com/crash/crash-mcdonnell-douglas-md-90-jakarta
"Mar 7, 2009",PZL-Mielec AN-2,"Volosovo, Leningrad oblast",0,RF-01206,http://www.baaa-acro.com/crash/crash-pzl-mielec-2t-volosovo
"Mar 6, 2009",NAL Saras,"Bangalore, Karnataka",3,VT-XRM,http://www.baaa-acro.com/crash/crash-nal-saras-bangalore-3-killed
"Mar 6, 2009",GAF Nomad N22,"Lop Buri AFB, Lop Buri (ลพบุรี)",1,46137,http://www.baaa-acro.com/crash/crash-gaf-nomad-n22-lop-buri-afb-1-killed
"Mar 1, 2009",Beechcraft 100 King Air,"Valera, Trujillo",6,YV2129,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-100-valera-6-killed
"Feb 25, 2009",Boeing 737-800,"Amsterdam, North Holland",9,TC-JGE,http://www.baaa-acro.com/crash/crash-boeing-737-800-amsterdam-9-killed
"Feb 24, 2009",Lockheed C-130 Hercules,"Egypt, All Egypt",0,1272,http://www.baaa-acro.com/crash/crash-lockheed-c-130-hercules-egypt
"Feb 22, 2009",PZL-Mielec AN-2,"Bishkek, Bishkek City",0,EX-68039,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-bishkek
"Feb 20, 2009",Antonov AN-12,"Luxor, Luxor",5,S9-SVN,http://www.baaa-acro.com/crash/crash-antonov-12-luxor-5-killed
"Feb 20, 2009",De Havilland DHC-2 Beaver,"Kenai, Alaska",0,N5342G,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-kenai
"Feb 19, 2009",Piper PA-31-350 Navajo Chieftain,"Nome, Alaska",0,N41185,http://www.baaa-acro.com/crash/crash-piper-pa-31-navajo-chieftain-nome
"Feb 18, 2009",Basler BT-67,"Palanquero, Caldas",5,FAC1670,http://www.baaa-acro.com/crash/crash-basler-bt-67-palanquero-5-killed
"Feb 18, 2009",Basler BT-67,"Medellín, Antioquia",0,PNC-0211,http://www.baaa-acro.com/crash/explosion-basler-bt-67-medellin
"Feb 16, 2009",HESA IrAn-140-100,"Isfahan, Isfahan",5,90-04,http://www.baaa-acro.com/crash/crash-hesa-iran-140-100-isfahan-5-killed
"Feb 13, 2009",Avro RJ100,"London-City, London Metropolis",0,G-BXAR,http://www.baaa-acro.com/crash/crash-avro-rj100-london-city
"Feb 12, 2009",Dassault Falcon 10,"Samedan, Graubünden",2,VP-BAF,http://www.baaa-acro.com/crash/crash-dassault-falcon-10-samedan-2-killed
"Feb 12, 2009",De Havilland Dash-8-400,"Buffalo, New York",50,N200WQ,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-q402-buffalo-50-killed
"Feb 12, 2009",BAe Jetstream 31,"Heraklion, Crete / Κρήτη",0,SX-SKY,http://www.baaa-acro.com/crash/crash-bae-jetstream-31-heraklion
